"promotion","promotion_cnt","year","month","months_since_promotion_max","comparatio_last","awards_points_cnt_sum_last","awards_bonus_cnt_sum_last","awards_peer_cnt_sum_last","supervisor_Y_last","tenure_in_months_last","region_America","region_Asia"
0,0,2019,6,25,0.9555,1,0,1,0,63,FALSE,TRUE
0,0,2019,6,25,1.0673,8,0,2,0,71,FALSE,TRUE
1,0,2018,8,15,1.2086,4,0,1,0,75,FALSE,TRUE
0,1,2019,6,9,1.0842,2,0,0,0,84,FALSE,TRUE
1,0,2018,3,10,0.8035,2,1,0,0,76,FALSE,TRUE
0,1,2019,6,14,0.8088,1,1,7,0,91,FALSE,TRUE
0,0,2019,6,25,1.2311,4,0,4,0,98,FALSE,TRUE
0,0,2019,6,25,0.7304,7,0,1,0,101,FALSE,TRUE
0,0,2019,6,25,1.1166,9,1,11,1,140,FALSE,TRUE
0,0,2019,6,25,1.418,4,0,1,0,199,FALSE,TRUE
0,0,2019,6,25,1.1975,6,1,5,0,142,FALSE,TRUE
0,1,2019,6,21,1.1067,4,0,1,0,156,FALSE,TRUE
0,0,2019,6,25,0.9699,3,0,1,1,153,FALSE,TRUE
0,0,2019,6,25,1.154,5,0,1,0,127,FALSE,TRUE
0,0,2019,6,25,1.1223,5,0,3,0,127,FALSE,TRUE
0,0,2019,6,25,1.1041,4,0,2,0,141,FALSE,TRUE
0,1,2019,6,20,1.182,2,0,1,0,124,FALSE,TRUE
0,0,2019,6,25,1.1009,1,0,1,0,142,FALSE,TRUE
0,0,2019,6,25,1.0587,3,0,2,0,63,FALSE,TRUE
0,0,2019,1,20,0.7984,4,0,1,0,36,FALSE,TRUE
0,0,2019,6,25,1.0223,3,0,2,0,43,FALSE,TRUE
0,0,2019,6,25,0.9659,3,1,5,0,46,FALSE,TRUE
0,0,2019,6,25,1.0523,0,0,1,0,47,FALSE,TRUE
0,0,2019,6,25,0.9877,0,0,1,0,48,FALSE,TRUE
0,0,2019,6,25,1.0416,0,0,1,0,48,FALSE,TRUE
1,0,2017,8,3,0.9517,0,0,0,0,31,FALSE,TRUE
0,1,2019,6,21,0.9928,10,0,1,0,52,FALSE,TRUE
0,0,2019,6,25,1.1274,3,0,1,0,69,FALSE,TRUE
0,0,2019,6,25,0.9614,5,0,1,0,78,FALSE,TRUE
0,0,2019,6,25,0.8446,6,0,5,0,78,FALSE,TRUE
0,0,2019,6,25,1.0416,0,0,1,0,79,FALSE,TRUE
0,0,2019,6,25,1.1854,11,0,1,0,80,FALSE,TRUE
0,0,2019,6,25,0.977,1,0,1,0,80,FALSE,TRUE
0,0,2019,6,25,0.8589,2,0,1,0,82,FALSE,TRUE
1,0,2017,8,3,1.0238,0,0,0,0,68,FALSE,TRUE
0,1,2019,6,21,0.9886,3,1,1,0,89,FALSE,TRUE
1,0,2018,9,16,1.2092,3,0,1,0,83,FALSE,TRUE
0,1,2019,6,8,1.0378,1,0,0,0,92,FALSE,TRUE
0,0,2019,6,25,0.951,5,0,1,0,93,FALSE,TRUE
0,0,2019,6,25,1.1465,5,1,1,0,94,FALSE,TRUE
0,0,2019,5,24,0.9068,4,0,1,0,94,FALSE,TRUE
0,0,2019,6,25,1.0376,2,0,1,0,85,FALSE,TRUE
0,0,2018,7,14,1.124,0,0,2,0,88,FALSE,TRUE
1,0,2017,12,7,0.9628,1,0,1,0,81,FALSE,TRUE
0,1,2019,6,17,0.8541,9,0,5,0,99,FALSE,TRUE
0,1,2019,6,21,0.9339,2,0,3,0,131,FALSE,TRUE
0,0,2019,6,25,1.073,3,0,1,0,141,FALSE,TRUE
0,0,2017,6,1,0.9724,0,0,0,0,118,FALSE,TRUE
0,0,2019,6,25,1.1625,6,0,1,1,144,FALSE,TRUE
0,0,2019,6,25,1.116,1,0,2,0,146,FALSE,TRUE
0,0,2019,6,25,0.9744,10,0,9,0,95,FALSE,TRUE
0,0,2019,6,25,1.0185,12,0,10,0,96,FALSE,TRUE
1,0,2018,9,16,1.2015,1,0,1,0,87,FALSE,TRUE
0,1,2019,6,8,1.0395,1,0,0,0,96,FALSE,TRUE
0,0,2019,6,25,1.1582,0,0,1,0,99,FALSE,TRUE
0,0,2019,6,25,1.1326,3,0,1,0,101,FALSE,TRUE
0,0,2019,6,25,1.0366,2,0,2,0,105,FALSE,TRUE
0,0,2017,6,1,0.9724,0,0,0,0,81,FALSE,TRUE
0,0,2019,6,25,1.0869,2,0,1,0,227,FALSE,TRUE
0,0,2019,6,25,0.9627,4,1,1,0,128,FALSE,TRUE
0,0,2019,6,25,0.9419,5,0,2,0,134,FALSE,TRUE
0,0,2019,6,25,0.924,2,0,2,1,135,FALSE,TRUE
0,0,2018,5,12,0.8825,4,1,3,1,134,FALSE,TRUE
0,0,2019,6,25,1.2899,1,0,1,0,162,FALSE,TRUE
0,0,2019,6,25,1.2122,1,0,1,0,170,FALSE,TRUE
0,0,2019,6,25,0.9519,1,0,1,0,212,FALSE,TRUE
0,0,2019,6,25,0.9913,4,0,1,0,34,FALSE,TRUE
0,0,2019,6,25,1,0,0,1,0,49,FALSE,TRUE
0,0,2019,6,25,1.2241,1,0,1,0,149,FALSE,TRUE
0,0,2019,6,25,1.0283,1,0,1,0,125,FALSE,TRUE
0,0,2019,6,25,1.2153,1,0,1,0,137,FALSE,TRUE
0,0,2019,6,25,1.3311,5,0,1,0,177,FALSE,TRUE
1,0,2018,8,15,1.0155,1,0,3,1,41,FALSE,TRUE
0,1,2019,6,9,0.9095,3,0,0,1,50,FALSE,TRUE
1,0,2017,8,3,1.1296,1,0,1,0,50,FALSE,TRUE
0,1,2019,6,21,0.9549,11,0,8,0,71,FALSE,TRUE
0,0,2019,6,25,0.9873,9,0,1,0,180,FALSE,TRUE
0,0,2019,6,25,1.1527,6,0,1,0,79,FALSE,TRUE
0,0,2019,6,25,0.9873,0,0,2,0,93,FALSE,TRUE
0,0,2019,6,25,0.9441,2,0,1,0,94,FALSE,TRUE
0,0,2019,6,25,0.9576,0,0,1,0,95,FALSE,TRUE
0,0,2019,6,25,1.0122,3,0,1,0,100,FALSE,TRUE
0,0,2019,6,25,1.0782,5,0,1,0,109,FALSE,TRUE
0,0,2017,7,2,0.6709,0,0,0,0,87,FALSE,TRUE
0,0,2018,9,16,0.9409,0,0,1,0,103,FALSE,TRUE
1,0,2017,12,7,1.0853,1,0,0,0,33,FALSE,TRUE
0,1,2019,6,17,1.1534,1,0,1,0,51,FALSE,TRUE
0,0,2019,6,25,1.0924,7,0,11,0,226,FALSE,TRUE
0,0,2019,6,25,0.9718,0,0,1,0,178,FALSE,TRUE
0,1,2019,6,12,0.7107,3,0,0,1,172,FALSE,TRUE
1,0,2019,4,23,1.0021,13,0,0,0,25,FALSE,TRUE
0,1,2019,6,1,0.8128,1,0,0,1,26,FALSE,TRUE
0,0,2019,6,25,1.1302,6,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,0.9702,1,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.0262,1,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.0982,1,1,0,0,26,FALSE,TRUE
0,0,2019,6,25,0.9921,1,0,1,0,26,FALSE,TRUE
0,0,2019,6,25,0.963,1,0,2,0,26,FALSE,TRUE
0,0,2019,6,25,1.0178,1,0,0,0,26,FALSE,TRUE
0,0,2017,5,0,0.9507,0,0,0,1,1,FALSE,TRUE
0,0,2017,6,1,0.988,0,0,0,0,2,FALSE,TRUE
0,0,2019,6,25,0.9299,0,0,0,0,26,FALSE,TRUE
0,0,2018,7,14,0.9084,1,0,0,0,15,FALSE,TRUE
0,0,2019,6,25,1.0935,2,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.0247,0,0,0,0,26,FALSE,TRUE
1,0,2017,8,3,1.0066,1,0,0,0,5,FALSE,TRUE
0,1,2019,6,21,0.8737,1,0,0,0,26,FALSE,TRUE
0,0,2019,1,20,0.9299,1,0,0,0,21,FALSE,TRUE
0,0,2018,1,8,0.8697,0,0,0,0,9,FALSE,TRUE
1,0,2018,8,15,0.9816,4,0,0,0,17,FALSE,TRUE
0,1,2019,6,9,0.8859,0,0,1,0,26,FALSE,TRUE
0,0,2018,4,11,0.9472,0,0,0,0,12,FALSE,TRUE
0,0,2018,5,12,0.9041,0,0,0,0,13,FALSE,TRUE
0,0,2017,8,3,0.8914,0,0,0,0,4,FALSE,TRUE
0,0,2019,6,25,0.973,4,0,0,0,26,FALSE,TRUE
0,0,2017,10,5,0.9708,0,0,0,0,6,FALSE,TRUE
0,0,2017,7,2,0.9708,0,0,0,0,3,FALSE,TRUE
0,0,2019,5,24,0.9853,2,1,6,0,25,FALSE,TRUE
0,0,2019,6,25,1.0399,9,1,3,0,26,FALSE,TRUE
0,0,2019,6,25,0.973,1,0,1,0,26,FALSE,TRUE
0,0,2018,7,14,0.9644,0,0,0,0,15,FALSE,TRUE
0,0,2019,6,25,1.0419,4,0,1,0,26,FALSE,TRUE
0,0,2019,6,25,1.2543,2,0,0,0,26,FALSE,TRUE
0,0,2018,4,11,0.8438,2,0,0,0,11,FALSE,TRUE
0,0,2019,6,25,0.9988,3,0,0,0,26,FALSE,TRUE
1,0,2018,3,10,0.8697,0,0,0,0,11,FALSE,TRUE
0,1,2019,6,14,0.8538,0,0,0,0,26,FALSE,TRUE
1,0,2018,9,16,0.9285,4,2,2,0,17,FALSE,TRUE
0,1,2019,6,8,1.0018,7,0,0,1,26,FALSE,TRUE
0,0,2019,6,25,0.8857,2,0,7,0,26,FALSE,TRUE
0,0,2019,6,25,0.9988,6,0,0,0,26,FALSE,TRUE
1,0,2018,3,10,0.9472,0,0,0,0,11,FALSE,TRUE
0,1,2019,6,14,0.9107,0,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,0.9671,2,0,0,0,26,FALSE,TRUE
0,0,2017,6,1,0.8031,0,0,0,0,2,FALSE,TRUE
0,0,2019,5,24,1.0247,3,0,0,0,25,FALSE,TRUE
0,0,2019,5,24,1.016,0,0,0,0,25,FALSE,TRUE
1,0,2018,11,18,0.9756,4,0,1,0,20,FALSE,TRUE
0,1,2019,6,6,1.0326,2,1,1,0,26,FALSE,TRUE
0,0,2019,6,25,0.8994,2,0,2,1,26,FALSE,TRUE
0,0,2018,12,19,0.9041,1,0,0,0,20,FALSE,TRUE
0,0,2019,6,25,1.071,10,0,4,0,67,FALSE,TRUE
1,0,2018,10,17,0.9855,3,0,0,0,19,FALSE,TRUE
0,1,2019,6,7,0.8742,1,0,0,0,26,FALSE,TRUE
1,0,2017,12,7,1.0282,0,0,0,1,8,FALSE,TRUE
0,1,2019,6,17,0.8958,6,1,3,1,26,FALSE,TRUE
0,0,2019,6,25,0.9753,3,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.0543,13,0,1,0,26,FALSE,TRUE
1,0,2018,3,10,0.9056,6,0,0,0,11,FALSE,TRUE
0,1,2019,6,14,0.9568,14,1,0,0,26,FALSE,TRUE
0,0,2017,10,5,0.7863,0,0,0,0,6,FALSE,TRUE
0,0,2019,6,25,1.0532,1,2,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.245,0,0,0,0,26,FALSE,TRUE
0,0,2019,6,23,1.0368,4,0,0,0,23,TRUE,FALSE
0,0,2019,6,25,0.9685,2,0,2,0,26,TRUE,FALSE
0,0,2017,10,5,0.8586,0,0,0,0,6,FALSE,TRUE
0,0,2019,6,25,1.118,0,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.0676,4,1,1,0,26,FALSE,FALSE
0,0,2019,6,25,1.2633,0,0,0,0,26,FALSE,TRUE
0,0,2018,8,15,0.9558,5,0,0,0,16,FALSE,TRUE
0,0,2019,5,24,0.9376,2,0,0,0,24,FALSE,TRUE
0,0,2019,5,24,0.955,1,0,0,0,24,FALSE,TRUE
0,0,2019,6,5,1.0708,1,0,3,0,6,FALSE,TRUE
0,0,2019,6,5,1.0198,1,0,0,0,6,FALSE,TRUE
0,0,2019,6,22,0.822,4,1,0,0,22,FALSE,TRUE
0,0,2019,6,10,1.0344,5,0,1,0,11,FALSE,TRUE
0,0,2019,6,25,0.9569,1,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.1365,2,0,4,0,26,TRUE,FALSE
0,0,2019,6,25,0.9606,2,1,8,0,26,TRUE,FALSE
0,0,2018,2,9,0.913,1,0,1,0,10,TRUE,FALSE
0,0,2019,6,25,0.9838,3,0,1,0,26,TRUE,FALSE
0,0,2019,6,18,0.9187,9,0,5,0,19,TRUE,FALSE
0,0,2019,6,12,1.0048,14,0,0,0,13,TRUE,FALSE
0,0,2018,4,11,0.913,11,0,4,0,12,TRUE,FALSE
0,0,2019,6,25,1.0154,5,2,3,0,26,TRUE,FALSE
0,0,2019,4,23,0.8875,0,0,0,0,25,TRUE,FALSE
0,0,2019,6,25,0.9829,1,1,1,0,26,TRUE,FALSE
0,0,2019,6,25,0.9619,1,0,5,0,26,TRUE,FALSE
0,0,2019,6,6,0.9943,1,0,0,0,6,FALSE,TRUE
0,0,2019,6,24,0.9374,3,0,1,0,24,FALSE,TRUE
0,0,2019,6,25,1.0232,11,2,0,0,26,FALSE,TRUE
1,0,2019,5,24,1.1277,13,0,14,0,25,TRUE,FALSE
0,1,2019,6,0,1.0065,0,0,1,0,26,TRUE,FALSE
0,0,2019,5,24,1.145,9,0,0,1,25,TRUE,FALSE
0,0,2019,6,25,1.0822,4,0,1,0,26,FALSE,TRUE
0,0,2019,6,25,0.8117,2,0,0,0,26,FALSE,TRUE
1,0,2018,3,10,1.043,2,0,0,0,11,FALSE,TRUE
0,1,2019,6,14,0.9364,3,0,4,0,26,FALSE,TRUE
0,0,2019,6,25,0.9467,19,0,0,0,26,FALSE,TRUE
0,0,2017,7,2,0.8472,1,0,0,1,4,FALSE,TRUE
0,0,2019,6,25,1.009,0,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.0714,2,0,0,0,26,FALSE,TRUE
1,0,2017,9,4,1.0931,0,0,0,0,6,FALSE,TRUE
0,1,2019,6,20,0.9208,5,0,1,0,26,FALSE,TRUE
1,0,2018,8,15,1.0065,3,0,1,0,17,FALSE,TRUE
0,1,2019,6,9,0.8971,1,0,2,0,26,FALSE,TRUE
0,0,2019,6,25,1.1359,11,1,3,1,26,FALSE,TRUE
0,0,2019,4,23,1.1878,5,0,6,0,25,FALSE,TRUE
1,0,2019,5,24,1.0584,8,0,1,0,25,FALSE,TRUE
0,1,2019,6,0,0.9651,0,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,0.9971,4,0,0,1,26,FALSE,TRUE
0,0,2019,6,25,0.8607,1,0,0,0,26,FALSE,TRUE
0,0,2019,6,25,1.0399,1,0,2,0,26,FALSE,TRUE
0,0,2019,6,25,1.0555,3,0,0,0,26,FALSE,TRUE
1,0,2018,8,15,1.0392,1,0,0,0,17,FALSE,TRUE
0,1,2019,6,9,1.0323,0,0,0,0,26,FALSE,TRUE
1,0,2019,4,21,0.9861,6,1,1,0,22,FALSE,TRUE
0,1,2019,6,1,0.8077,0,1,0,0,23,FALSE,TRUE
0,0,2018,10,16,1.077,0,0,0,0,16,FALSE,TRUE
0,0,2018,10,17,0.9352,0,0,0,0,18,FALSE,TRUE
0,0,2019,6,14,0.9908,4,0,1,0,15,TRUE,FALSE
0,0,2018,11,18,0.9376,8,0,1,0,18,FALSE,TRUE
1,0,2019,3,22,1.0788,8,2,0,0,22,FALSE,TRUE
0,1,2019,6,2,0.8484,1,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,0.9042,2,1,3,1,25,FALSE,TRUE
0,0,2019,6,25,1.1525,3,0,0,1,25,FALSE,TRUE
0,0,2019,6,6,0.9943,2,0,1,0,7,FALSE,TRUE
0,0,2019,6,6,0.8669,0,0,0,0,7,FALSE,TRUE
1,0,2018,9,16,0.9832,5,0,3,0,16,FALSE,TRUE
0,1,2019,6,8,0.9413,6,1,0,0,25,FALSE,TRUE
0,0,2018,8,15,1.0091,2,0,0,0,15,FALSE,TRUE
1,0,2019,3,22,1.0759,4,0,2,0,22,FALSE,TRUE
0,1,2019,6,2,0.933,2,0,0,0,25,FALSE,TRUE
0,0,2019,2,21,0.9433,2,0,1,0,22,FALSE,TRUE
0,0,2017,8,3,0.873,0,0,0,0,3,FALSE,TRUE
0,0,2018,8,15,1.157,0,0,0,0,16,TRUE,FALSE
0,0,2019,6,25,0.8828,0,3,0,0,25,TRUE,FALSE
1,0,2018,12,19,0.8414,5,2,1,0,19,FALSE,TRUE
0,1,2019,6,5,0.8834,4,0,0,1,25,FALSE,TRUE
0,0,2019,6,25,1.0048,4,0,3,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,6,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,4,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,3,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,6,0,0,0,25,FALSE,TRUE
0,0,2017,11,6,0.8649,1,0,0,0,6,FALSE,TRUE
0,0,2019,6,25,0.8772,3,0,3,0,25,TRUE,FALSE
0,0,2019,6,25,1.029,2,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,3,0,0,0,25,FALSE,TRUE
1,0,2018,12,19,0.9321,0,2,1,0,19,TRUE,FALSE
0,1,2019,6,5,0.7984,0,0,0,0,25,TRUE,FALSE
0,0,2018,1,8,0.8163,0,0,0,0,8,TRUE,FALSE
0,0,2019,6,25,1.0434,3,0,3,0,25,TRUE,FALSE
0,0,2019,6,25,0.9758,0,0,0,0,25,TRUE,FALSE
0,0,2019,6,25,0.9372,1,0,0,0,25,TRUE,FALSE
1,0,2018,11,18,1.1654,7,0,6,1,19,TRUE,FALSE
0,1,2019,6,6,1.0976,2,0,2,1,25,TRUE,FALSE
0,0,2019,6,25,1.0022,1,0,0,0,25,FALSE,TRUE
0,0,2018,4,10,0.8946,0,0,0,0,10,FALSE,TRUE
0,0,2019,6,25,1.0102,3,1,0,0,25,FALSE,TRUE
0,0,2019,6,25,0.9222,6,2,0,0,25,FALSE,TRUE
0,0,2017,5,0,0.8947,0,0,0,0,0,FALSE,TRUE
0,0,2019,6,25,1.0262,2,0,0,0,25,FALSE,TRUE
1,0,2018,9,16,0.9988,6,0,0,0,16,FALSE,TRUE
0,1,2019,6,8,0.9076,4,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,5,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,0.9429,3,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.0892,3,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,6,0,0,0,25,FALSE,TRUE
1,0,2018,9,16,0.9988,3,0,0,0,16,FALSE,TRUE
0,1,2019,6,8,0.9107,2,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.0333,6,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.029,3,0,0,0,25,FALSE,TRUE
0,0,2019,4,23,0.9644,2,0,0,0,24,FALSE,TRUE
0,0,2019,5,24,1.029,1,0,0,0,24,FALSE,TRUE
0,0,2019,6,25,0.9644,2,0,0,0,25,FALSE,TRUE
1,0,2018,11,18,0.9652,0,0,0,0,19,TRUE,FALSE
0,1,2019,6,6,0.8571,0,0,0,0,25,TRUE,FALSE
0,0,2019,6,25,1.0729,5,2,4,0,25,TRUE,FALSE
0,0,2019,6,25,0.9698,9,0,6,0,25,TRUE,FALSE
1,0,2019,3,13,1.0312,5,1,1,0,13,TRUE,FALSE
0,1,2019,6,2,0.9318,2,0,0,0,16,TRUE,FALSE
0,0,2019,6,25,1.0455,1,0,0,0,25,TRUE,FALSE
1,0,2018,11,18,1.0848,0,0,0,0,19,FALSE,TRUE
0,1,2019,6,6,1.0356,0,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,1.1806,2,0,1,0,25,FALSE,TRUE
1,0,2017,6,1,1.0066,0,0,0,0,2,FALSE,TRUE
0,1,2019,6,23,0.9821,6,0,8,1,25,FALSE,TRUE
0,0,2017,12,7,0.9983,0,1,0,0,7,FALSE,TRUE
1,0,2017,12,7,0.9672,2,0,1,0,7,FALSE,TRUE
1,1,2018,8,7,0.992,2,0,17,0,16,FALSE,TRUE
0,2,2019,6,9,1.0586,4,0,6,0,25,FALSE,TRUE
0,0,2019,6,25,0.8894,1,0,0,0,25,FALSE,TRUE
0,0,2018,9,16,0.9116,1,0,1,0,16,FALSE,TRUE
0,0,2017,5,0,1.0629,0,0,0,0,0,FALSE,TRUE
1,0,2019,4,23,1.0637,1,2,1,0,24,FALSE,TRUE
0,1,2019,6,1,0.9707,0,0,0,0,25,FALSE,TRUE
0,0,2017,9,4,1.0629,0,0,0,0,4,FALSE,TRUE
1,0,2018,11,18,1.3555,0,1,2,0,19,FALSE,TRUE
0,1,2019,6,6,0.8998,0,0,1,0,25,FALSE,TRUE
0,0,2019,6,25,1.0934,2,0,1,0,25,FALSE,TRUE
0,0,2019,6,25,0.9686,5,0,4,0,25,FALSE,TRUE
0,0,2019,6,25,1.0375,3,0,2,0,25,FALSE,TRUE
0,0,2018,6,13,0.9942,0,0,0,0,13,FALSE,TRUE
0,0,2019,4,23,0.9548,4,0,2,0,24,FALSE,TRUE
0,0,2019,6,25,1.0636,0,0,0,0,25,FALSE,TRUE
1,0,2018,6,13,0.9159,5,0,0,0,14,FALSE,TRUE
0,1,2019,6,11,0.9322,2,1,4,0,25,FALSE,TRUE
1,0,2018,11,18,1.0848,0,0,3,0,19,FALSE,TRUE
0,1,2019,6,6,1.0356,0,0,1,0,25,FALSE,TRUE
0,0,2019,6,25,1.0535,2,0,0,0,25,FALSE,TRUE
1,0,2018,11,18,1.2235,2,1,1,0,19,FALSE,TRUE
0,1,2019,6,6,1.0351,1,0,1,0,25,FALSE,TRUE
0,0,2019,6,25,0.9627,4,0,3,0,25,FALSE,TRUE
0,0,2018,6,13,1.0293,4,1,2,0,13,FALSE,TRUE
0,0,2019,6,25,1.0085,7,0,1,0,25,FALSE,TRUE
0,0,2019,6,25,1.0047,2,0,0,0,25,FALSE,TRUE
0,0,2017,10,5,1.0066,0,0,0,0,5,FALSE,TRUE
0,0,2017,11,6,0.932,1,0,0,0,6,FALSE,TRUE
1,0,2019,3,22,1.041,5,0,0,0,22,FALSE,TRUE
0,1,2019,6,2,0.7689,3,0,0,0,25,FALSE,TRUE
0,0,2019,6,25,0.9031,0,0,1,0,25,FALSE,TRUE
0,0,2019,6,25,0.9497,6,0,6,0,25,FALSE,TRUE
0,0,2019,6,25,1.0543,1,0,0,0,25,FALSE,TRUE
0,0,2018,4,11,0.8279,2,0,0,0,12,FALSE,TRUE
1,0,2017,12,7,0.9629,5,0,2,0,7,TRUE,FALSE
1,1,2018,11,10,0.9506,5,0,1,0,19,TRUE,FALSE
0,2,2019,6,6,0.9522,1,0,1,0,25,TRUE,FALSE
0,0,2017,10,5,0.876,1,0,1,0,5,TRUE,FALSE
0,0,2019,1,20,0.9194,0,1,0,0,20,TRUE,FALSE
0,0,2019,6,25,0.8709,2,0,0,0,25,TRUE,FALSE
0,0,2019,6,25,0.9207,4,2,4,0,25,TRUE,FALSE
0,0,2019,6,25,1.0819,3,0,1,0,25,TRUE,FALSE
0,0,2019,6,25,1.0554,10,1,3,0,25,TRUE,FALSE
0,0,2017,8,3,1.0434,0,0,0,0,4,TRUE,FALSE
1,0,2018,7,14,1.0197,3,0,1,0,15,TRUE,FALSE
0,1,2019,6,10,1.0141,1,0,1,0,25,TRUE,FALSE
0,0,2019,6,25,0.9878,3,0,2,0,25,TRUE,FALSE
0,0,2018,3,10,1.0476,1,0,1,0,10,TRUE,FALSE
1,0,2018,4,11,0.9913,3,0,3,0,12,TRUE,FALSE
1,1,2019,3,10,1.0757,3,0,7,0,22,TRUE,FALSE
0,2,2019,6,2,0.9393,0,0,1,1,25,TRUE,FALSE
0,0,2019,6,25,0.9986,0,0,2,0,25,TRUE,FALSE
0,0,2019,6,25,0.9518,2,1,1,0,25,TRUE,FALSE
1,0,2019,5,24,1.0627,12,0,7,0,24,TRUE,FALSE
0,1,2019,6,0,0.9,0,0,1,0,25,TRUE,FALSE
1,0,2018,3,10,0.8364,3,0,0,0,10,TRUE,FALSE
0,1,2018,11,7,0.8768,1,0,2,0,19,TRUE,FALSE
1,0,2018,12,19,0.9772,6,1,0,1,19,TRUE,FALSE
0,1,2019,6,5,0.8799,1,0,0,1,25,TRUE,FALSE
1,0,2018,12,19,0.9621,2,0,2,0,19,TRUE,FALSE
0,1,2019,6,5,0.8938,4,0,1,0,25,TRUE,FALSE
0,0,2019,6,21,1.0689,2,0,0,0,21,TRUE,FALSE
0,0,2019,6,25,1.0026,0,0,0,0,25,FALSE,TRUE
0,0,2019,5,24,0.894,0,0,1,0,24,TRUE,FALSE
1,0,2018,10,16,1.2082,0,0,0,1,18,FALSE,TRUE
0,1,2019,6,7,0.8991,1,0,1,1,25,FALSE,TRUE
1,0,2018,8,14,1.0697,6,2,0,0,16,FALSE,TRUE
0,1,2019,6,9,0.901,1,0,0,0,25,FALSE,TRUE
1,0,2019,3,21,1.1096,7,2,0,0,21,FALSE,TRUE
0,1,2019,6,2,0.8709,1,0,0,0,24,FALSE,TRUE
0,0,2019,6,24,1.0262,4,0,0,0,25,FALSE,TRUE
0,0,2017,8,2,0.8947,0,0,0,0,3,FALSE,TRUE
0,0,2019,6,24,1.0142,1,0,0,0,25,FALSE,TRUE
0,0,2018,11,17,0.9975,3,0,0,0,18,FALSE,TRUE
0,0,2019,6,24,1.0182,3,0,0,0,25,FALSE,TRUE
0,0,2018,4,10,0.8946,0,0,0,0,11,FALSE,TRUE
0,0,2019,6,24,1.0166,2,0,0,0,25,FALSE,TRUE
0,0,2019,6,24,0.9142,3,0,0,0,25,FALSE,TRUE
0,0,2019,6,24,1.0462,9,0,0,0,25,FALSE,TRUE
1,0,2018,9,15,1.1372,1,0,0,0,16,FALSE,TRUE
0,1,2019,6,8,0.9949,0,0,2,0,25,FALSE,TRUE
0,0,2019,6,24,0.9099,4,0,1,0,25,FALSE,TRUE
0,0,2019,6,24,1.0133,2,0,1,0,25,FALSE,TRUE
0,0,2019,6,24,1.0366,1,0,7,0,25,FALSE,TRUE
0,0,2018,8,14,0.6889,0,0,0,0,15,FALSE,TRUE
1,0,2018,6,12,1.0306,2,0,0,0,14,FALSE,TRUE
0,1,2019,6,11,0.9189,0,1,1,0,25,FALSE,TRUE
0,0,2019,6,24,0.9424,0,0,0,0,25,FALSE,TRUE
0,0,2019,6,24,0.798,1,0,1,0,25,FALSE,TRUE
0,0,2019,6,24,1.0367,5,0,0,0,24,FALSE,TRUE
0,0,2017,8,1,0.8012,0,0,0,0,1,FALSE,TRUE
0,0,2019,6,24,1.1899,0,1,0,0,25,FALSE,TRUE
0,0,2018,8,14,0.9351,1,0,1,1,15,TRUE,FALSE
0,0,2019,1,19,0.8181,2,0,0,0,20,TRUE,FALSE
0,0,2019,6,24,0.9236,0,1,0,0,25,FALSE,TRUE
0,0,2019,5,23,1.154,1,1,1,0,24,TRUE,FALSE
0,0,2019,6,24,0.8464,2,0,0,0,25,TRUE,FALSE
0,0,2019,6,24,1.1988,2,2,0,1,25,TRUE,FALSE
0,0,2019,6,24,1.0838,5,0,1,0,25,TRUE,FALSE
0,0,2019,6,24,0.9789,4,0,4,0,25,TRUE,FALSE
1,0,2019,4,22,1.0636,6,0,0,0,24,TRUE,FALSE
0,1,2019,6,1,0.9073,0,0,0,0,25,TRUE,FALSE
0,0,2019,6,24,1.0022,2,0,0,0,25,FALSE,TRUE
0,0,2019,6,24,1.0022,2,0,0,0,25,FALSE,TRUE
0,0,2019,6,24,1.0166,2,0,0,0,25,FALSE,TRUE
0,0,2017,6,0,0.8947,0,0,0,0,0,FALSE,TRUE
0,0,2019,6,24,1.0166,3,0,0,0,25,FALSE,TRUE
